x1,x2,x3,x4,x5,target
-1.254598811526375,-4.483182788313923,1.6893506307216455,2.078862551460273,0.7582631959290226,3
4.507143064099161,0.3135463156814797,2.7859033903195862,0.26532203873819715,0.02458691645880151,3
2.3199394181140507,0.40635121610106495,1.7701048427674682,1.8143543508979731,0.022123551528997254,1
0.986584841970366,1.374299014982066,0.8870253375705561,5.830415609696922,0.32361021914954125,0
-3.439813595575635,2.260913337226615,1.206358711006008,4.214245505924979,0.48864319040466575,1
-3.4400547966379733,4.758520794625346,4.607787680327258,8.926717110769749,0.7704074178077932,1
-4.419163878318005,0.1630034830119529,2.063337184057925,8.17443561738441,0.6832953766065052,1
3.6617614577493516,-1.7704352705875404,3.6426986104807546,3.4181735169787597,0.44590270637674834,2
1.0111501174320878,2.9518619476870365,5.034172708548569,2.594234334312925,0.2736266662816659,2
2.0807257779604544,-2.291677487379258,6.903948286293653,3.7969240816726693,0.9971245001577111,2
-4.7941550570419755,-0.6102857929436389,0.39312139841098936,5.902949425148077,0.42618130223597295,1
4.699098521619943,-4.215436186577341,7.994103989090426,2.6806364082287626,0.4513870243296755,3
3.324426408004218,-4.746492565845425,6.279003894909078,6.24148907849134,0.16362382119166918,2
-2.8766088932172384,4.6264841467792515,0.8175903194887191,4.0941165219124045,0.7948095487499294,1
-3.181750327928994,3.359801205122059,8.735786241067773,5.520471808519803,0.6936822257814886,2
-3.165954901465662,1.9597420609369802,9.208724005318132,4.361265291353167,0.2207696127887604,3
-1.9575775704046228,-0.9104705558573016,0.6107795985486375,2.9446575954191765,0.0823810456158427,1
0.24756431632237863,-3.2670567992915425,2.7687764814720373,9.484533069621566,0.6804993020747131,1
-0.6805498135788426,-3.4356295732891393,8.062012797930613,7.636057941597608,0.6545112142811352,2
-2.0877085980195806,-2.497571018354047,7.482596903836583,1.4011317576645255,0.2732595269982093,3
1.118528947223795,0.4922666470612045,1.8452101935637732,8.684679758979128,0.9508635622504104,0
-3.6050613934795814,2.145959227000623,2.093493233367103,4.874311982495136,0.15105789178090023,1
-2.0785535146478185,1.6019737671773129,3.70472102791382,8.945522268940914,0.4323348010426019,1
-1.336381567063083,-2.2006610305405716,4.845229851910213,7.998552559473152,0.9436159201675989,1
-0.43930015782964027,4.5486528066319405,6.1825477153029595,4.252135044692334,0.4197273169261223,2
2.8517596139301364,2.3789691669576847,3.689136395697724,0.22469308320117398,0.6385259476640855,3
-3.003262178416403,0.5435405251140066,4.625347161331479,2.686773593849461,0.3975943979627943,2
0.14234438413611628,1.1172074623435222,7.474709381337565,5.416342146608669,0.27421520234867003,2
0.9241456886204249,-0.8039993757221007,0.366832028905979,6.334782198261473,0.9839776479598282,0
-4.5354958728000225,-2.5226901049884254,2.5243694434402073,2.578876854332023,0.409334006315043,1
1.0754485190143832,-1.4402732134873841,7.133495858845524,1.3935607407282413,0.8940992036791344,3
-3.294758763127085,2.578461104643691,8.952068376871994,8.34930236799299,0.22995460589108618,1
-4.349484070147205,-4.856065113702441,5.116774421156661,9.84402180703552,0.2131047040250833,1
4.488855372533333,-3.8392735949308374,5.321134852653157,5.256901823026858,0.03113408288451136,2
4.656320330745594,-4.5399735797824725,1.0717201133977605,1.716792858483035,0.651666825375885,1
3.0839734811646107,-4.592711976810299,4.474123668234546,2.7230732651936895,0.36852634372376114,2
-1.9538623082662934,3.5546058401100726,5.326172664550231,0.18390676547466733,0.864358249839637,3
-4.023278859936161,2.036578593800237,2.4247050363472966,9.14298806560499,0.47320990669155716,0
1.8423302651215687,-0.2582617091267476,2.6924323094938094,1.1775108289014113,0.9681934279147217,2
-0.5984750626039865,-4.021658393489985,3.7728416310462265,5.765164755142536,0.18552551570312115,2
-3.7796176515522117,-0.08384124883167665,0.20071197777726368,2.74055220687206,0.8686231679556108,1
-0.048230898887298146,-0.2652822921943434,3.220791655831783,5.541780025157934,0.7765968527917417,0
-4.656114788847816,-3.267981300899848,2.1144800699654462,6.514203883518642,0.770921844644052,1
4.093204020787821,-0.6614835076202699,3.2749735217791462,8.297418037072017,0.8447832281168877,1
-2.412200183999831,-1.0149526560262654,1.1976213181925122,2.064212717606032,0.7610239909429989,1
1.6252228435398202,1.1585009805221649,8.90527280739895,0.10995828658480478,0.6262203216314154,3
-1.8828892391058902,1.3509365086764378,5.935924535540487,1.3688563006880727,0.13124487768238757,2
0.20068021177810813,-4.546959902279555,6.791023191444896,9.00018641848105,0.032526179491251916,1
0.4671027934327965,-1.2538738537352878,7.891712386073383,8.738900775625153,0.9208478478156868,1
-3.1514554447447294,1.2585991571423634,4.984421989290572,5.974131021703083,0.616650314520738,2
4.695846277645586,0.03136258580087681,0.8692028808742369,6.005168604336534,0.7965372909761763,0
2.7513282336111455,3.564898411883222,5.371065418185478,6.650366745462555,0.4815223515125501,1
4.394989415641891,1.5869363161894503,5.868411180208791,1.753712786234496,0.11730818896239448,2
3.9482735042764876,-3.370655729185703,7.4543947418433,9.144119459249598,0.12518579220255044,1
0.9789997881108512,-4.294312525995702,4.316595462296794,4.187705248920731,0.6855652872289714,2
4.218742350231167,1.4241927820631561,1.2758030279556376,3.8313852824949746,0.4303058948994627,1
-4.115074979480805,-4.734886894583782,2.8377590579872445,5.189177052828375,0.20052472670033672,1
-3.040171375808548,0.8577558127346325,3.630822963986351,0.46965966775055046,0.4915945467414369,2
-4.54772711089462,4.402302414249576,6.459172413316012,1.662833687560794,0.06420893707513409,2
-1.7466966923673564,0.75474177875879,5.707783046689119,7.380336164263705,0.5819714019143988,2
-1.1132271031051797,-1.118300737934781,3.5609672589784624,0.8279866792512647,0.26899340443509767,2
-2.286509682261041,1.4328821844235318,9.865152487929796,6.031521094663882,0.7975591006371882,2
3.2873750915192943,-0.41747109508483327,6.057748193568871,2.4534910968132095,0.31036195892357377,2
-1.432466733064107,0.4561678931593498,2.372267917359945,3.8929561404197655,0.4552201490818012,1
-2.1906549031261924,4.414648087765251,1.0178247262040374,2.8869373677069987,0.011620539908100636,1
0.4269608315824849,-1.1389736219922577,1.5285913918433203,3.5567271646494913,0.07244688779455888,1
-3.5907577502523735,4.611905638239142,2.459577283845081,7.1904590518424545,0.3924935564066848,1
3.0219698075403976,4.053506419560637,1.6068137325955567,2.9712171562317504,0.4799388347171235,1
-4.254493563202292,-3.0420886521070356,1.8656702405130576,5.664046402968972,0.6000205481193037,1
4.868869366005173,-4.3063869912483455,2.850951686938471,4.760504021990997,0.29166257870930323,2
2.7224476929665737,-3.9922199862257335,1.7337359529475482,6.636711653626481,0.6949818861265425,1
-3.012843184658276,-4.8177817434845025,8.967654246264251,9.36829739324758,0.8601223971892046,0
-4.944778828763976,-4.055570392440716,0.8023374566164221,7.325720972102503,0.7798509888933498,0
3.154614284548341,1.8300677341635687,5.245113895702547,2.149403785907568,0.039618825348357145,3
2.0685734384761716,-4.28811351539771,4.103968269896615,0.3118313506128467,0.48050694725782894,2
2.2900716804098735,-1.8102436970623872,9.823786169086064,2.622640442998251,0.10493017841817487,3
2.712703466859457,3.448753109694545,1.1203890216805235,5.9507793070025485,0.24204501586252747,1
-4.259553482659096,-4.767280642641741,3.9785559904574166,0.5142581348425035,0.9866625932671464,2
-1.4153427145572737,3.1446848258893585,9.69470433275369,4.963662472012364,0.14249554290151323,3
-3.841309404748703,-2.1814522522660007,8.655071258939802,5.968428489168892,0.49888815345135606,3
3.6310342587559354,-3.8183517237834375,8.1707207094928,3.3424389081696084,0.6181557343181191,2
1.2329812682755792,1.9673716536415062,2.579028270449398,7.7091220374582194,0.702464970544104,1
-1.6910197514735081,1.2894284677988397,1.7088758739006582,1.065982531337718,0.5596486834869141,2
-4.364416497139763,3.7747201352705293,6.68643219924431,0.7513778173580876,0.00977084741918366,3
-1.890176782843378,2.350710438038858,9.293759891275858,7.281887562036033,0.3264613082439919,2
-1.7481667797325295,3.034809303848485,5.567628930139298,4.954913162061985,0.5177116433847114,2
2.2960617833806403,-2.179654274286935,5.7161268946989985,6.88402396427736,0.08786649914483335,1
1.3755747135521315,-3.225604562202772,2.7997909366028417,4.348273386037462,0.35062693120918076,1
3.8721274257632654,2.506147516408584,7.694929331919369,2.464020332391068,0.033203108791366565,3
-0.27785074838050683,3.0683473926726403,1.8704374855752337,8.191023176741997,0.07857849715502074,0
-3.804057540616983,4.905051420006734,3.2367923640424365,7.994158789689792,0.39692327620159606,1
2.1324478722299496,-0.8738232308857352,4.254364386164168,6.946964708544268,0.13271575404306035,1
2.6078504861689744,-1.279819142072168,5.07610378684455,2.7214513722996267,0.5675408482615582,2
0.6127719756949626,2.764129607419968,2.4240973241508024,5.902306668690871,0.6894649691372657,1
2.7096717995456103,-1.5919645974698216,1.1483682473920354,3.6097389694002677,0.8005866991090829,1
-0.06204403635609257,4.3075732560356474,6.1062004244163255,0.9158207332663415,0.2001502442448101,2
0.2273282938199408,3.584127518430119,2.8863055324025577,9.173135754622429,0.16748258225906976,1
-0.7245898164145039,-0.710059726249817,5.812382214226123,1.368186309189614,0.10456784033440025,3
-4.745808732559048,2.5087106779149737,1.5436271527420231,9.502373538208024,0.6364302495436367,0
-3.9210857300669555,2.5454287408468232,4.811401018548175,4.460057729579558,0.7064757264869012,2
-4.685708143132658,-3.968761311640674,5.325894325515859,1.8513292883861965,0.03158614482564204,2
1.3641041126378042,4.0255290667956665,0.5182353682242691,5.419009473783581,0.9362122462436898,1
-1.856440189236733,0.05252372447857123,3.366042781939206,8.729458358764083,0.05197128365147241,1
0.08570691164702815,3.2645746610774165,1.3441467693897424,7.322248864095612,0.5412963353010705,0
4.0756647392609295,-1.7995039896938825,0.6337497047276774,8.065611478614498,0.7090605194509164,0
-2.5070777085112503,3.9552322849620047,9.899602323899453,6.587833667107174,0.8709691237460856,2
-0.8961707696437031,-1.107983212658369,3.2235384497472297,6.922765645178525,0.7140869321324278,1
2.5555113854304867,-4.891623485197016,8.09874445854635,8.491956515653193,0.8017280830697918,1
-2.7120183450837754,4.053819764192637,2.5464065476376385,2.4966800885918596,0.33945019254280606,2
-4.23020090171207,-4.087133232138664,6.8150272222392925,4.894249636431405,0.8148251137465122,2
-2.1024854708623195,-1.8068636240958513,7.6022785988968655,2.2120944181960223,0.08011484638467514,3
-3.387787127459956,4.5006196705080495,5.956387406078443,9.87668007996647,0.8948166560605276,1
4.29697652342573,4.506071469375561,4.715761885501584,9.440593396866133,0.5475923761537362,0
3.0812037956441696,0.7343788812328613,4.118409141472686,0.394268113685059,0.8172977699624937,2
1.3340375651042349,1.3183721216979922,3.4886826654299528,7.055751725156885,0.45231828451830014,1
3.714605901877178,-0.5155447802168025,9.29529144247826,9.252483174156659,0.643577695196525,2
3.0367207689911453,-2.0678922830193547,8.306194077877292,1.8057534512733353,0.5264026609361132,3
-3.134299411139642,-1.7133545463008404,9.650269106665126,5.679452305526294,0.7315895217553319,2
3.925589984899778,1.7251845607703844,1.2429722348554473,9.154882975880419,0.08162998203058958,0
0.393422419156507,2.5237452943768,7.308674752036443,0.3394597858579884,0.0603520839905638,3
3.0744015516406247,2.915790437258485,9.383404568210379,6.974202672468399,0.24710323401014644,2
3.9609129992349317,2.896181427945539,1.8123306616566015,2.9734900737255074,0.15954468011318834,1
-1.8199652502813612,-4.087938969513097,0.664962673667775,9.243961953765304,0.8717835665922017,0
-3.8994807547232324,-0.05579695297418574,7.4112064929005905,9.710582451653679,0.21921398735804432,1
-2.720648374580583,-4.424412399833557,5.744731131799119,9.442664891134338,0.9758652558191313,1
-0.7289221137374371,0.4952888232373551,8.41828776758272,4.742142166574638,0.33689579177110685,2
3.1801476592249305,-0.5846949862662303,1.397723766262895,8.620426509893134,0.18211791568869928,0
3.6073058325634335,3.877041827582998,7.952673118598902,8.445493985350703,0.7896985071424791,2
-4.930478694688093,-1.4908498744792134,2.0162732004774453,3.1910047324325563,0.6587077755008761,1
0.10747302577565776,-3.829329835723941,1.636559428657045,8.289154741506774,0.498195716453139,0
-0.8258899685122101,-3.5700831794716414,1.6426579793099294,0.3700763471549262,0.5553635509376312,2
-2.7789218952926973,2.615106317174723,8.14574720231382,5.96269878482053,0.7192017782722638,3
-3.8013463266631717,1.182180633162611,6.651972206962001,2.3000883728770303,0.22845474133129873,3
-1.6238482859637204,-3.9887732387720973,5.230654247691193,1.205668857772788,0.9963339160567419,3
4.4290970391251925,-4.158931938850026,3.5883048412350247,0.7695320162920916,0.9747931621467831,2
-1.7679706797924477,2.0096913145911994,8.772005408131083,6.962887758781397,0.6503256863469369,2
0.1879062174336612,-4.272369936358064,3.924451074226354,3.3987496376806616,0.19954245092914513,2
2.030189588951778,3.218600592903563,8.16599439471577,7.247667715287615,0.6802282424312913,2
-1.3637039762070602,2.0624222715649623,4.391349085702184,0.6535634079894237,0.07219840897917584,2
4.717820827209607,-4.186512193581002,3.769444294249076,3.152903378306103,0.030652502205806065,2
4.624472949421111,-4.15162285914808,4.626797856696064,5.394912923753372,0.2576828885112137,1
-2.4821770417463584,4.866395785011754,3.0137787416414206,7.907231648389636,0.4626229567393163,1
-0.02751494107614505,-1.257292042438797,7.476093801762511,3.187525029320699,0.8682725054083805,2
-1.9912169018323036,-1.293578529331091,5.027203900924792,6.2589137643700905,0.727169069766308,1
-2.151595056225324,3.1279956725750253,2.322126951468173,8.85977748236187,0.742706521199981,0
-4.6311305264546725,4.472485773838587,8.995745732745684,6.158631881823045,0.42549333444807536,2
1.0956433397989684,4.860010638228708,3.8389122137321143,2.329594747536338,0.3459349925469629,2
0.0267902322886151,2.5337818525894162,5.435528611139886,0.2440078155653802,0.3710387629846027,3
-4.485212487500107,-1.2374041446908421,9.06472110964547,8.700988739009299,0.9876495637360578,2
-2.2135353576338854,-4.164992833013312,6.242379959139921,0.21269410850387138,0.04010919141248248,3
4.082658859666537,2.7714691592743677,1.1689804070836407,8.747016726841995,0.8670314961224486,3
-2.604381093330276,0.58404249735805,9.398321236134752,5.28937134027212,0.5786754085723934,3
-3.551051279087769,-0.7577799075302369,6.277080530714178,9.390676985128962,0.43861541918959046,1
-0.10547239722436963,4.06354385094736,3.3490561465708613,7.987832357736654,0.7252576604151365,1
4.856504541106007,-3.888025176938487,1.3927207266338726,9.979341105333376,0.48666894142470285,0
